lat,lon
50.45917314,13.36038831
50.41057017,13.10573658
50.39883011,13.17563622
50.40780858,13.19376222
50.47422761,13.08074472
50.46003672,13.08111142
50.44719436,13.08662681
50.49295639,13.24190428
50.46425858,13.26080722
50.42749717,13.08171872
50.41019217,13.0598895
50.39423939,13.04548919
50.39177556,13.0656075
50.37893211,13.10194569
50.39654028,13.15581714
50.38497689,13.11492825
50.45800542,13.28615936
50.39946003,13.07103078
50.43499308,13.1673785
50.44874344,13.20410047
50.44341778,13.19795594
50.4172845,13.20622931
50.43415567,13.241296
50.59259042,13.32168914
50.57896697,13.32917486
50.58351997,13.35248806
50.56905053,13.36994047
50.53517969,13.43110892
50.55317067,13.44319736
50.51955217,13.44085678
50.52960617,13.37966817
50.52223647,13.38313492
50.59006772,13.25581189
50.60317369,14.20314397
50.58127108,13.25510008
50.57406514,13.24467056
50.57374714,13.26022886
50.57343311,13.28026825
50.55139206,13.90432333
50.54028222,13.90624158
50.53508369,14.02508631
50.51338997,14.00578153
50.56405925,13.95277125
50.55347203,13.93999928
50.56707683,13.98329886
50.38534053,13.99357633
50.39378378,14.01401542
50.39591097,14.07417589
50.41440886,14.1273665
50.60749611,14.14660617
50.57663533,14.07654344
50.55275228,14.05655972
50.55926572,14.08874414
50.56585103,14.09657083
50.59329867,14.15484225
50.579956,14.17045278
50.61449317,14.18900842
50.60794519,14.18554528
50.59474108,14.18144233
50.61106892,14.23003097
50.59339661,14.25223117
50.58179664,14.24725936
50.55983783,14.32012933
50.59145186,14.37045781
50.57914494,14.37163428
50.56212203,14.35319714
50.58888525,14.39203444
50.40503028,14.11295711
50.42447372,14.14444339
50.62589239,14.31065036
50.61531767,14.25459497
50.61045956,14.25798653
50.63556019,14.31018511
50.63823703,14.36500131
50.58990178,14.27817022
50.10614172,13.35658731
50.11089561,13.36146325
49.24563625,17.70602625
50.10315578,13.30067542
50.36836725,13.98141203
50.34770983,13.9567335
50.60165042,13.38416478
50.60501261,13.41372467
50.51792364,13.54014817
50.53319047,13.59299461
50.662334,13.54522381
50.62749192,13.57290983
50.61950256,13.57906244
50.63314267,13.57407689
50.63598547,13.58347114
50.629766,13.61397111
50.64703494,13.62256714
50.63037817,13.64237231
50.69000003,13.54047681
50.6854825,13.55984986
50.70958669,13.59370247
50.69506589,13.58335408
50.700782,13.60985514
50.65933386,13.64571969
50.63540778,13.66448731
50.63509411,13.68867119
50.61549047,13.66810275
50.70544564,13.65223106
50.7034815,13.68966308
50.69937597,13.71715156
50.67773997,13.68782089
50.69796447,13.72895472
50.68871364,13.75192581
50.67224339,13.76860025
50.65072828,13.74339514
50.54312847,13.89335564
50.55711464,13.90293714
50.69831022,13.800655
50.71242242,13.904231
50.73684681,13.86237686
50.63150381,14.02478403
50.66326372,14.15427967
50.57718947,13.99731411
50.61575564,14.11950958
50.61382031,14.13046619
50.60575275,14.12246617
50.61116269,14.15098156
50.65562017,14.16658508
50.71943711,13.92604253
50.72735947,13.93577061
50.72128922,13.98309525
50.79084311,13.94305511
50.74820225,13.94857222
50.75711597,14.01132394
50.79426481,14.01339658
50.68728483,14.08421808
50.69437372,14.14448675
50.69409053,14.17179683
49.18617719,17.32054969
49.08675903,17.17403956
49.12611328,17.22760556
49.12253542,17.21817772
48.93565936,17.76944947
49.13125886,17.26790242
49.10358672,17.30105594
49.06544064,17.27312386
49.13066481,17.31722003
49.11692392,17.29911025
49.10995919,17.33397372
49.14119256,17.31678342
49.26521619,17.66814214
49.25257464,17.62717581
49.32212611,17.82639069
49.11891581,17.81839586
49.25355486,17.86468303
49.7163435,15.24081133
49.69404556,15.38895283
49.71392872,15.33950567
49.73309925,15.26546422
49.52053353,15.40879978
49.29660456,15.70405267
49.25389536,15.42598211
49.46114469,15.51151336
49.49863878,15.45366764
49.30124314,15.513149
49.35289122,15.51775164
49.443389,15.53157294
49.54633997,15.38205042
49.33524533,15.160785
49.35949328,15.02980972
49.32460519,15.03187344
49.32433469,14.99804442
49.39964033,14.96448461
49.55422733,15.39910664
49.53075083,15.29602492
49.25143531,16.22384967
49.23676453,16.21530583
49.24503822,16.02958397
49.22908744,16.07287178
49.20674925,16.19735272
49.16795247,16.15375839
49.16618786,16.17846431
49.14524164,16.15869247
49.13651258,16.20068775
49.2745945,15.89202319
49.16824278,15.92521406
49.18097592,15.85264511
49.10773919,15.80230461
49.04362056,16.08787292
49.05298064,15.71115406
49.21221681,15.71542161
49.51296142,16.36048767
49.37012589,16.16120186
49.341569,16.19219319
49.26416869,16.20909414
49.53726906,16.32259583
49.42439592,16.18730392
49.445271,16.26286433
49.49900567,15.84005981
49.46356286,15.86500053
49.39567758,15.816156
49.68825519,16.03131153
49.59300194,16.16377167
49.58466383,16.14072425
49.64087653,16.016202
49.67980719,15.94195275
48.88364717,17.00073222
48.86445039,17.11176194
48.93711306,17.02957194
48.88799925,17.06467583
48.90560375,17.12528861
48.89643911,17.10721417
48.88365311,17.14787056
48.91385847,17.15960722
48.89945247,17.22126306
50.2260005,15.91645736
50.29255819,15.52489714
50.22729911,15.60204061
50.21941994,15.65427828
50.51208483,15.32230019
50.47532817,15.42420594
50.45797,15.46030744
50.45506578,15.50110244
50.39798225,15.52680656
50.39656083,15.56771428
50.38518025,15.65607336
50.37274514,15.70220078
50.48986147,15.56006519
50.31198414,15.58898297
50.40775511,15.44975269
50.38186064,15.43171642
50.41275781,16.04823775
50.35259914,15.79839208
50.41769394,15.94242619
50.13828875,16.35104386
50.22444114,16.37486419
50.1959805,16.39722086
50.18786386,16.45597258
50.23676719,16.52887286
50.16696261,16.50954889
50.313067,16.36708981
50.35324342,15.76899947
50.50519431,15.78021858
50.50938542,15.82484928
50.50599922,15.89448958
50.43607319,15.8717455
50.55948842,15.79962694
50.58269258,15.85288825
50.59457486,15.87345739
50.55603039,15.85224506
50.66247447,15.91742889
50.63069175,15.91223603
50.46681644,15.76003353
50.48641381,15.77174894
50.50190369,15.69694458
50.48808975,15.68202861
50.5110935,15.71540525
50.49221603,15.72746992
50.59462472,15.63359853
50.59977283,15.70301264
50.58145858,15.70429006
50.47094231,15.99781075
50.49089508,16.06342719
