X;Y;ref;emergency;emergency_telephone_code;operator;name
49,06433275;17,15225058;"	HO028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,07889811;16,93631819;"	HO029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,02557892;17,03525047;"	HO030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,07169936;17,08969169;"	HO031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09453878;16,91354094;"	VY001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,05749428;16,86177439;"	VY002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,30592811;16,85214442;"	VY003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,31408789;16,87610242;"	VY004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,27719219;16,93037981;"	VY005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,28372833;16,85261367;"	VY006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,26267936;16,89786819;"	VY007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,28803722;16,83466806;"	VY008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,26114414;16,84455425;"	VY009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,25063117;16,85639428;"	VY010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09033389;16,98091294;"	VY011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,09672031;17,01938306;"	VY012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,14201119;17,10357506;"	VY013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,10763539;17,10566731;"	VY014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,10053578;17,05270817;"	VY015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,21270983;17,06399636;"	VY016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,21799444;17,11068878;"	VY017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,10607972;17,07241592;"	VY018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,04280722;16,36149122;"	ZN001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,02859858;16,35592003;"	ZN002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,05543886;16,38910114;"	ZN003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,03694981;16,38683411;"	ZN004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,02730258;15,93411739;"	ZN005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,08471069;16,24211444;"	ZN006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,96163733;15,69255842;"	ZN007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,96591189;15,75570944;"	ZN008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,91201128;15,578506;"	ZN009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,90876839;15,66864369;"	ZN010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,90363375;15,70312944;"	ZN011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,9282365;15,77174872;"	ZN012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,95413789;15,95373528;"	ZN013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,92504139;15,90906589;"	ZN014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,94988439;15,98982633;"	ZN015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,92861428;15,98533389;"	ZN016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,94839;16,00965547;"	ZN017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,92544486;16,04905203;"	ZN018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,91717183;16,10309428;"	ZN019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,87963739;16,11802208;"	ZN020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,96105625;16,13365678;"	ZN021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,0029185;16,17115294;"	ZN022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,01639883;16,201314;"	ZN023";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,98585786;16,13457817;"	ZN024";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,94841319;16,12896719;"	ZN025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,85932456;16,26025964;"	ZN026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,82443292;16,31019978;"	ZN027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,82895044;16,35709461;"	ZN028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,86039206;16,09274022;"	ZN029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
48,7845605;16,30516392;"	ZN030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,95762797;12,57646728;"	CH001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,95823294;12,60676306;"	CH002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,04853733;12,62267086;"	CH003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02981667;12,62598656;"	CH004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02026028;12,64932292;"	CH005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,05306658;12,69652681;"	CH006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,034493;12,69112414;"	CH007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02621456;12,66779908;"	CH008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,01171075;12,66251808;"	CH009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,01070692;12,68146231;"	CH010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,03574656;12,58021019;"	CH011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02865267;12,59821611;"	CH012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,90967692;12,55480033;"	CH013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,92039625;12,58241942;"	CH014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,93166667;12,70388889;"	CH015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02191397;12,71611092;"	CH016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,98638669;12,65126064;"	CH017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,009737;12,71391314;"	CH018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,00040153;12,67659356;"	CH019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,98947519;12,72006786;"	CH020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,98037147;12,69662472;"	CH021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,97964444;12,7807795;"	CH022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96369292;12,76341958;"	CH023";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,95689192;12,80838792;"	CH024";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96827806;12,89400903;"	CH025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96345447;12,87282422;"	CH026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,96531197;12,95806411;"	CH027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,95359742;12,95595486;"	CH028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,98390244;12,89629981;"	CH029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,00838686;12,92094169;"	CH030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27487361;12,19938194;"	CH031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,26366956;12,20939631;"	CH032";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,25262594;12,23349961;"	CH033";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,2312685;12,24841461;"	CH034";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,20713711;12,24639689;"	CH035";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,20999272;12,27798233;"	CH036";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,19893708;12,26740297;"	CH037";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,3129645;12,12462747;"	CH038";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,23883486;12,13201467;"	CH039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,268063;12,12736917;"	CH040";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,26545147;12,16044739;"	CH041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,28295436;12,37277611;"	CH042";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,23772306;12,33632331;"	CH043";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,20373758;12,33154192;"	CH044";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,17995814;12,33172322;"	CH045";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,19771619;12,35873742;"	CH046";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,13550886;12,21071172;"	CH047";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,18993686;12,21061728;"	CH048";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11372722;12,22018822;"	CH049";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10378394;12,29727328;"	CH050";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,014305;12,40845767;"	CH051";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,99892675;12,46120019;"	CH052";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02026789;12,50287111;"	CH053";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,0081235;12,50743453;"	CH054";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,94205292;12,479773;"	CH055";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,97940867;12,53382261;"	CH056";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,94705647;12,51912586;"	CH057";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,95558553;12,54523431;"	CH058";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,93436103;12,53344786;"	CH059";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,93794297;12,54573836;"	CH060";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,17090775;12,23443039;"	CH061";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,15488708;12,21872553;"	CH062";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,26424925;12,43729533;"	CH063";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,09348617;12,48812369;"	CH064";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,24216961;12,45566414;"	CH065";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,236708;12,46503239;"	CH066";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39139386;12,59234897;"	SO029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,21004253;12,47991708;"	CH067";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11408794;12,67916061;"	SO001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,13099217;12,71526778;"	SO002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11303522;12,70370269;"	SO003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,17536339;12,81684614;"	SO004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,16007644;12,8365495;"	SO005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,09032158;12,68462278;"	SO006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,06422606;12,67260903;"	SO007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,06749522;12,82559528;"	SO008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08685964;12,64412411;"	SO009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,07666028;12,74176653;"	SO010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,06193025;12,76912397;"	SO011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08593328;12,55652617;"	SO012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10148911;12,57888272;"	SO013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,09349922;12,61018314;"	SO014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,15356244;12,67657436;"	SO015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12368636;12,608389;"	SO016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11555011;12,62842981;"	SO017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,13315783;12,66733347;"	SO018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12478075;12,65371161;"	SO019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,29884667;12,40808633;"	SO020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,292379;12,41657014;"	SO021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,28429847;12,44647719;"	SO022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27506778;12,42660353;"	SO023";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,36065456;12,49671733;"	SO024";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,36361747;12,51459858;"	SO025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39203511;12,53086731;"	SO026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39827617;12,566929;"	SO027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,37396531;12,52600153;"	SO028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,88953553;15,75116897;"	CR003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39567553;12,60393211;"	SO030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,21871006;12,59745606;"	SO031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,2608;12,46616272;"	SO032";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,25928714;12,49618564;"	SO033";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,24049136;12,49907544;"	SO034";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,24588142;12,52854439;"	SO035";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,23215953;12,50973103;"	SO036";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,2124525;12,50362167;"	SO037";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,33654806;12,53871333;"	SO038";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,335303;12,56409128;"	SO039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31856611;12,55462336;"	SO040";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,37004117;12,55281928;"	SO041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,36049503;12,56008739;"	SO042";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,37382939;12,58439219;"	SO043";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,36960242;12,58374361;"	SO044";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34785008;12,572011;"	SO045";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,33118769;12,58333022;"	SO046";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,3516165;12,58714514;"	SO047";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35088183;12,60611497;"	SO048";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,33378014;12,44687047;"	SO049";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31752386;12,444981;"	SO050";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31390197;12,46033714;"	SO051";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,29888997;12,45702572;"	SO052";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,28988978;12,46991758;"	SO053";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27480075;12,49448697;"	SO054";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,28357894;12,52580708;"	SO055";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,3871535;12,80845481;"	KV050";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27746372;12,530967;"	SO056";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27088639;12,53913189;"	SO057";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,29986883;12,55250811;"	SO058";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31081758;12,57992308;"	SO059";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,28099078;12,5608845;"	SO060";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,29637769;12,59527911;"	SO061";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,30209194;12,60551119;"	SO062";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,31247081;12,64138964;"	SO063";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,30220681;12,65157447;"	SO064";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27182217;12,57963392;"	SO065";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,24618108;12,56630425;"	SO066";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27573383;12,63671058;"	SO067";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,24773314;12,61007439;"	SO068";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,23641761;12,5572415;"	SO069";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,22375131;12,5713945;"	SO070";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,19576147;12,56686539;"	SO071";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,15705842;12,50940064;"	SO072";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,13976175;12,55042542;"	SO073";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11449769;12,54999308;"	SO074";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12029483;12,56569044;"	SO075";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12529442;12,57791367;"	SO076";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39020189;12,61578758;"	SO077";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39719261;12,62991719;"	SO078";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39952353;12,64721292;"	SO079";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,33682675;12,64844472;"	SO080";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,26567608;12,64840217;"	SO081";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,29645403;12,67361358;"	SO082";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,28318553;12,67612108;"	SO083";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27770081;12,66814342;"	SO084";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27065444;12,66833014;"	SO085";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35002844;12,61791003;"	SO086";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34186211;12,643148;"	SO087";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35742133;12,64727792;"	SO088";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,21066667;12,93238161;"	KV001";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,18441444;12,86477267;"	KV002";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11401494;12,88505211;"	KV003";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,23353297;12,92067697;"	KV004";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,22286856;12,97129856;"	KV005";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,15495589;12,92559342;"	KV006";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,18210736;12,954246;"	KV007";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,15831839;12,95502486;"	KV008";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,13088072;12,91381867;"	KV009";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12192658;13,11296925;"	KV010";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,01422917;13,04575089;"	KV011";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02315267;13,06850306;"	KV012";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,02338869;13,18862394;"	KV013";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08790244;13,25485583;"	KV014";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,09702228;13,27759117;"	KV015";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,07343375;13,21032564;"	KV016";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,01423775;13,00203261;"	KV017";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,98883828;12,99753794;"	KV018";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08905892;12,85575269;"	KV019";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08261853;12,88492369;"	KV020";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,11030561;12,91703636;"	KV021";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,12604386;13,03182411;"	KV022";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,08612564;12,99147972;"	KV023";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,059975;13,05196942;"	KV024";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,0688815;13,06789642;"	KV025";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,10650006;13,09319392;"	KV026";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,07847264;13,07719639;"	KV027";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,05446836;12,8319695;"	KV028";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,05980975;12,85287553;"	KV029";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
49,97762569;12,97430108;"	KV030";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,020758;12,93511986;"	KV031";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,04693661;12,97419808;"	KV032";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,07262447;12,86497319;"	KV033";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40231597;12,95137767;"	KV034";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,41447742;12,75224583;"	KV035";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40593256;12,72393131;"	KV036";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,396029;12,74034569;"	KV037";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40829497;12,77424042;"	KV038";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,40355206;12,79824672;"	KV039";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,44659206;12,79662972;"	KV040";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,43672733;12,77706144;"	KV041";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,42572044;12,75368278;"	KV042";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,41651778;12,79681689;"	KV043";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,45731672;12,82177931;"	KV044";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,43812969;12,81018247;"	KV045";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,42935753;12,89092278;"	KV046";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,41883733;12,86684219;"	KV047";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,42105703;12,90830442;"	KV048";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,39672194;12,79641581;"	KV049";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35507764;12,827039;"	KV051";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35234811;12,87039725;"	KV052";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34772019;12,98671367;"	KV053";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,38139508;13,01128708;"	KV054";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,37812331;12,99435572;"	KV055";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,37356461;13,02783047;"	KV056";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34171753;13,02782653;"	KV057";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,35166814;12,91219592;"	KV058";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,36657575;12,96080267;"	KV059";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34747111;12,88724772;"	KV060";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34664419;12,91785339;"	KV061";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27997333;12,96628847;"	KV062";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,26663733;12,97456544;"	KV063";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,32016383;12,79830453;"	KV064";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,32606694;12,87821228;"	KV065";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,27745575;12,87252367;"	KV066";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,26283564;12,83834353;"	KV067";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,36380717;12,76894478;"	KV068";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34867178;12,79347081;"	KV069";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,34818808;12,81563086;"	KV070";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
50,32785689;12,81820928;"	KV071";access_point;112;Lesy ‰R;Bod z‡chrany - Rescue Point
